,1
9493,898,729,1
9509,916,731,1
9526,939,732,1
9543,961,728,1
9560,983,735,10,1023,747,1
1,1023,720,1
1,1023,725,1
2,1023,733,1
3,1023,730,1
5,1023,731,1
19,1023,730,1
35,894,729,1
50,0,731,1
62,8,731,1
74,25,741,1
89,41,729,1
102,59,671,1
116,78,728,1
131,96,733,1
145,113,736,1
161,133,738,1
177,152,730,1
192,172,731,1
207,180,969,-1
225,182,739,-1
241,161,738,-1
258,140,739,-1
274,120,737,-1
291,98,742,-1
307,80,739,-1
322,61,741,-1
337,42,740,-1
353,20,737,-1
369,0,735,-1
384,0,737,-1
398,1018,739,-1
415,1023,970,1
433,1023,727,1
449,895,733,1
464,0,731,1
478,10,735,1
493,30,725,1
507,48,735,1
522,69,728,1
536,88,736,1
550,105,728,1
567,125,749,1
582,145,727,1
598,165,736,1
613,184,728,1
629,196,973,-1
646,201,735,-1
662,181,741,-1
678,159,738,-1
696,138,744,-1
712,119,743,-1
729,96,700,-1
744,78,743,-1
760,58,740,-1
776,38,744,-1
791,17,738,-1
806,0,738,-1
822,0,738,-1
836,1023,970,1
852,910,728,1
868,0,729,1
881,5,728,1
896,24,743,1
910,42,727,1
924,63,731,1
939,82,734,1
954,101,728,1
969,119,729,1
985,141,727,1
1000,160,730,1
1016,181,738,1
1034,204,670,1
1050,215,973,-1
1068,216,734,-1
1085,196,733,-1
1103,171,742,-1
1121,149,737,-1
1138,128,737,-1
1157,105,742,-1
1174,84,737,-1
1190,63,787,-1
1207,42,744,-1
1224,19,738,-1
1241,0,741,-1
1256,0,968,1
1270,0,686,1
1285,4,729,1
1300,25,726,1
1315,44,730,1
1331,67,735,1
1346,87,731,1
1362,106,737,1
1379,128,728,1
1395,149,728,1
1412,171,730,1
1429,192,731,1
1445,216,728,1
1462,228,976,-1
1479,232,739,-1
1498,209,737,-1
1515,189,740,-1
1532,165,740,-1
1550,142,735,-1
1568,121,738,-1
1586,98,745,-1
1602,78,740,-1
1619,56,743,-1
1636,34,737,-1
1652,13,736,-1
1669,0,972,1
1683,0,736,1
1698,13,732,1
1714,34,731,1
1729,56,731,1
1744,77,730,1
1761,98,730,1
1776,116,729,1
1793,139,729,1
1809,160,730,1
1826,181,736,1
1843,204,668,1
1859,225,733,1
1875,237,974,-1
1894,241,676,-1
1911,222,738,-1
1929,201,734,-1
1946,178,740,-1
1965,156,739,-1
1982,133,738,-1
1999,112,754,-1
2017,89,736,-1
2034,69,748,-1
2051,48,740,-1
2067,25,738,-1
2083,0,963,1
2099,5,726,1
2113,26,732,1
2128,45,732,1
2144,69,729,1
2160,89,729,1
2176,108,741,1
2192,130,727,1
2208,151,731,1
2226,173,729,1
2242,194,733,1
2258,218,731,1
2275,240,667,1
2292,250,969,-1
2310,249,737,-1
2327,228,738,-1
2344,205,673,-1
2363,184,738,-1
2380,161,740,-1
2398,138,743,-1
2415,117,746,-1
2434,94,740,-1
2450,72,737,-1
2466,52,739,-1
2483,29,737,-1
2500,0,969,1
2514,11,729,1
2530,33,732,1
2545,54,739,1
2562,76,732,1
2577,96,728,1
2592,116,729,1
2609,138,730,1
2626,159,736,1
2642,180,732,1
2659,203,671,1
2675,225,734,1
2693,247,729,1
2709,259,970,-1
2726,263,736,-1
2744,240,741,-1
2762,218,736,-1
2780,197,739,-1
2797,174,740,-1
2814,153,737,-1
2833,129,738,-1
2850,107,735,-1
2868,86,743,-1
2885,64,678,-1
2902,43,740,-1
2918,8,971,1
2932,24,692,1
2948,41,731,1
2964,64,733,1
2979,85,728,1
2995,105,730,1
3011,127,735,1
