1,691,1023
1,691,1023
2,691,1023
3,691,1023
3,691,1023
7,691,1023
19,692,1023
33,693,1023
47,694,1023
60,694,1023
73,696,1023
87,698,1023
101,700,1023
115,701,1023
130,705,1023
144,709,1023
159,712,1023
174,716,1023
188,719,1023
202,723,1023
217,728,1023
232,732,1023
246,737,1023
261,743,1023
275,748,997
289,753,1023
304,759,1023
318,765,1023
332,771,1023
347,778,1023
362,784,997
375,791,1023
390,798,1023
404,805,1023
418,812,1023
434,820,995
447,828,1023
461,836,1023
476,845,1023
491,853,1023
505,862,1023
520,871,1023
534,882,1023
548,890,1023
564,901,1023
578,910,1023
592,921,1023
607,931,1023
622,942,1023
636,952,1023
651,965,1023
665,976,1023
679,988,1023
695,999,1023
709,1013,1023
724,1023,1023
740,1023,1023
756,1023,1023
772,1,991
783,0,1023
795,0,1023
807,12,1023
822,25,1023
835,38,1023
848,52,1023
862,65,1023
875,79,1023
889,92,1023
903,105,1023
917,120,1023
931,136,1023
946,151,1023
961,166,1023
975,182,1023
990,198,1023
1004,214,1023
1020,230,1023
1036,246,1023
1051,263,1023
1067,282,1023
1082,299,1023
1098,318,1023
1114,337,1023
1129,355,1023
1144,374,1023
1161,393,1023
1176,412,1023
1191,433,1023
1207,453,1023
1223,473,1023
1239,494,1023
1254,516,1023
1269,537,1023
1285,559,1023
1301,580,1023
1316,602,1023
1332,625,1023
1347,647,1023
1363,668,1023
1379,690,1023
1394,711,1023
1410,732,1023
1426,754,1023
1441,774,1023
1457,796,1023
1472,817,1023
1488,839,1023
1504,861,1023
1519,883,1023
1534,905,1023
1550,927,1023
1566,950,1023
1582,973,1023
1597,997,1023
1612,1021,1023
1630,1023,1023
1646,0,1023
1659,4,1023
1673,25,1023
1688,48,1023
1702,71,1023
1717,95,1023
1731,117,1023
1746,143,1023
1763,167,1023
1778,192,1023
1794,217,1023
1809,240,1023
1825,265,1023
1841,290,1023
1856,317,1023
1871,342,1023
1888,369,1023
1903,395,1023
1918,421,1023
1934,449,1023
1949,476,1023
1966,504,1023
1981,533,1023
1996,561,1023
2012,573,-1023
2029,620,-1023
2045,649,-1023
2062,676,-1023
2078,701,-1023
2096,725,-1023
2112,750,-1023
2128,772,-1023
2145,794,-1023
2162,815,-1023
2179,836,-1023
2195,855,-1023
2211,874,-1023
2229,893,-1023
2245,910,-1023
2262,926,-1023
2278,942,-1023
2295,958,-1013
2312,973,-1023
2328,986,-1023
2344,1000,-1023
2363,1015,-1023
2380,1023,-1023
2398,1023,-1023
2415,1023,-1023
2434,1023,-1023
2451,0,-1023
2465,0,-1023
2480,0,-1023
2495,2,-1023
2509,8,-1023
2524,14,-1023
2539,19,-1023
2555,24,-1023
2571,28,-1023
2586,32,-1023
2601,35,-1023
2618,37,-1023
2633,38,-1023
2649,40,-1023
2664,40,-1023
2679,40,-1023
2696,40,-1023
2711,40,-1023
2726,39,-1023
2742,37,-1023
2758,35,-1023
2774,32,-1023
2789,30,-1023
2804,26,-1023
2821,22,-1023
2836,18,-1023
2851,15,-1023
2867,10,-1023
2882,5,-1023
2897,0,-1023
2912,0,-1023
2926,0,-1023
2940,0,-1023
2956,0,-1023
2970,480,-1023
2987,700,-1023
3003,1023,-1023
3021,1023,-1023
3039,1023,-1023
3056,1022,-1023
3074,1012,-1023
3092,1002,-1023
3109,992,-1023
3126,982,-1023
3142,972,-1023
3160,962,-1023
3176,952,-1023
3192,941,-1023
3209,930,-1023
3226,919,-1023
3243,908,-1023
3259,897,-1023
3275,885,-1023
3293,873,-1023
3309,861,-1023
3325,848,-1023
3342,835,-1023
3359,822,-1023
3376,808,-1023
3392,795,-1023
3408,781,-1023
3426,768,-1023
3442,754,-1023
3459,740,-1023
3475,724,-1023
3492,710,-1023
3509,694,-1023
3525,678,-1023
3542,663,-1023
3559,645,-1023
3575,628,-1023
3592,611,-1023
3608,593,-1023
3625,575,-1023
3642,556,-1023
3658,537,-1023
3675,518,-1023
3692,499,-1023
3708,480,-1023
3725,460,-1023
3741,440,-1023
3759,421,-1023
3775,401,-1023
3791,381,-1023
3808,361,-1023
3825,340,-1023
3842,319,-1023
3858,300,-1023
3874,280,-1023
3892,260,-1023
3908,240,-1023
