0981,316,537,1
-10962,320,545,1
-10944,323,540,1
-10925,326,661,-1
-10905,318,543,-1
-10886,315,544,-1
-10,291,553,1
1,291,538,1
1,291,540,1
2,291,539,1
3,291,541,1
3,291,543,1
13,295,539,1
28,303,539,1
43,307,591,1
57,310,539,1
71,312,545,1
86,316,547,1
101,320,544,1
116,323,540,1
132,326,549,1
147,328,550,1
163,332,544,1
179,339,557,1
194,343,556,1
209,345,602,-1
227,342,545,-1
243,337,548,-1
260,334,542,-1
276,332,543,-1
293,325,551,-1
310,318,546,-1
326,316,544,-1
343,312,541,-1
360,309,548,-1
376,305,549,-1
393,301,546,-1
409,298,547,-1
427,294,651,1
442,297,548,1
457,306,541,1
473,309,544,1
489,311,542,1
504,316,539,1
520,320,544,1
535,323,540,1
550,326,541,1
567,329,540,1
582,336,543,1
598,342,549,1
613,345,513,1
629,349,658,-1
646,345,557,-1
662,340,546,-1
678,336,549,-1
696,333,542,-1
712,328,546,-1
729,319,548,-1
745,317,542,-1
762,314,546,-1
779,310,544,-1
795,306,554,-1
812,302,547,-1
829,299,550,-1
845,295,651,1
861,300,547,1
876,307,512,1
892,310,538,1
908,314,545,1
923,317,544,1
939,322,544,1
955,325,548,1
970,328,541,1
986,332,541,1
1001,340,539,1
1017,345,560,1
1035,348,547,1
1051,353,657,-1
1069,349,547,-1
1087,345,561,-1
1104,340,546,-1
1122,336,549,-1
1139,333,541,-1
1158,328,545,-1
1175,319,549,-1
1192,316,542,-1
1210,313,541,-1
1228,309,550,-1
1246,305,555,-1
1263,301,657,1
1280,306,541,1
1297,310,537,1
1313,315,536,1
1330,319,542,1
1346,323,544,1
1363,326,538,1
1380,330,543,1
1396,338,540,1
1413,344,542,1
1430,348,548,1
1446,353,541,1
1463,358,543,1
1479,361,658,-1
1498,355,544,-1
1515,351,544,-1
1532,348,548,-1
1550,343,551,-1
1568,338,544,-1
1586,334,542,-1
1603,332,547,-1
1622,322,549,-1
1639,317,541,-1
1656,315,543,-1
1674,311,544,-1
1692,306,655,1
1709,309,541,1
1725,313,543,1
1741,318,546,1
1759,323,555,1
1775,327,542,1
1792,331,543,1
1808,339,542,1
1825,344,546,1
1842,348,546,1
1858,353,543,1
1874,358,541,1
1892,362,543,1
1908,365,655,-1
1926,357,545,-1
1943,352,546,-1
1961,349,546,-1
1979,344,545,-1
1996,338,545,-1
2014,335,543,-1
2032,332,541,-1
2050,326,568,-1
2067,318,545,-1
2085,316,547,-1
2103,311,542,-1
2120,307,655,1
2137,311,539,1
2154,316,538,1
2170,320,540,1
2187,325,549,1
2203,328,539,1
2221,334,541,1
2237,342,544,1
2253,346,508,1
2270,351,546,1
2287,356,539,1
2304,361,539,1
2320,364,540,1
2336,369,655,-1
2355,364,545,-1
2372,354,543,-1
2390,351,548,-1
2407,347,515,-1
2425,342,546,-1
2443,337,548,-1
2460,334,543,-1
2478,331,551,-1
2496,322,550,-1
2513,317,543,-1
2531,314,543,-1
2548,311,640,1
2566,315,537,1
2582,320,547,1
2598,324,550,1
2615,328,544,1
2632,334,541,1
2649,342,543,1
2665,346,509,1
2681,351,547,1
2699,356,540,1
2715,361,540,1
2732,364,538,1
2748,370,541,1
2765,377,662,-1
2783,373,545,-1
2800,369,544,-1
2819,360,545,-1
2836,353,549,-1
2853,349,548,-1
2871,345,551,-1
2889,340,543,-1
2907,337,551,-1
2924,333,541,-1
2941,328,545,-1
2960,319,545,-1
2977,316,656,1
2994,320,546,1
3010,325,541,1
