413,689,558
1428,692,564
1442,694,528
1457,696,538
1471,699,526
1486,700,532
1501,702,525
1515,705,532
1529,708,5408
1413,689,558
1428,692,564
1442,694,528
1457,696,538
1471,699,526
1486,700,532
1501,702,525
1515,705,532
1529,708,5400,748,768
1,747,691
1,747,656
2,747,627
2,747,601
3,747,581
4,747,564
12,747,492
25,747,482
37,748,483
50,748,482
62,748,488
74,748,491
87,748,523
100,748,527
113,748,528
126,749,526
140,749,529
153,749,526
167,749,528
181,749,525
194,749,518
207,750,517
222,749,518
235,749,526
248,750,524
262,750,526
275,750,525
289,750,525
303,751,529
316,751,525
329,751,520
343,752,519
357,752,517
370,753,516
384,753,523
397,754,522
410,754,524
424,755,519
438,755,521
451,756,519
464,756,524
478,756,526
492,756,527
505,758,532
519,758,531
532,759,533
545,760,535
560,760,534
573,760,527
586,761,549
600,762,559
613,762,567
627,764,562
641,764,570
654,765,542
667,765,548
680,766,544
695,766,530
708,767,529
721,768,533
735,769,529
748,770,527
762,770,521
776,772,528
789,773,527
802,774,530
816,775,541
830,776,575
843,777,545
857,779,536
870,780,560
883,781,538
898,782,526
911,783,515
924,785,576
937,785,551
951,787,570
965,788,559
978,789,542
992,790,576
1005,791,576
1020,792,558
1035,793,567
1049,794,576
1063,796,562
1078,797,562
1093,798,581
1107,798,578
1122,800,580
1136,800,578
1150,801,572
1166,802,571
1180,803,567
1195,804,552
1209,805,543
1224,806,556
1239,807,567
1253,808,546
1267,809,544
1282,809,551
1297,811,531
1311,812,540
1326,813,538
1340,814,538
1355,814,533
1370,815,561
1384,816,546
1398,817,546
1413,818,564
1428,819,490
1442,820,498
1457,820,524
1471,821,522
1486,821,525
1501,822,526
1515,822,523
1529,823,525
1544,824,524
1559,824,524
1573,825,520
1588,825,519
1602,826,526
1616,826,529
1632,827,540
1646,828,543
1660,829,525
1675,829,526
1690,829,529
1704,830,534
1719,831,545
1733,831,551
1747,832,556
1763,832,547
1777,832,552
1792,832,553
1806,832,548
1821,833,545
1836,833,537
1850,834,542
1864,833,538
1879,834,534
1894,834,532
1908,834,528
1923,834,531
1937,835,532
1952,835,532
1967,835,532
1981,835,529
1995,835,532
2010,835,-642
2026,836,-529
2041,835,-521
2057,835,-528
2072,835,-532
2088,835,-533
2104,835,-538
2119,834,-531
2135,833,-531
2150,832,-542
2166,831,-543
2182,831,-536
2197,829,-534
2212,828,-529
2229,826,-529
2244,825,-526
2259,824,-522
2275,823,-523
2291,822,-521
2307,821,-493
2322,820,-526
2337,819,-530
2354,818,-537
2369,817,-541
2384,815,-566
2400,814,-574
2415,813,-552
2432,811,-539
2447,810,-540
2462,809,-540
2478,808,-540
2494,806,-537
2509,805,-543
2525,804,-562
2540,803,-534
2556,801,-572
2572,800,-583
2587,798,-575
2603,797,-553
2619,795,-570
2634,793,-555
2650,792,-569
2665,790,-551
2680,788,-555
2697,787,-553
2712,785,-561
2727,783,-508
2743,782,-541
2759,780,-530
2775,778,-534
2790,776,-545
2805,775,-537
2822,773,-527
2837,771,-532
2852,770,-537
2868,768,-553
2884,766,-535
2899,765,-537
2915,762,-540
2930,760,-527
2946,759,-536
2962,757,-541
2977,755,-540
2993,753,-532
3008,751,-542
3024,749,-499
3040,747,-532
3055,745,-541
3070,743,-551
3087,741,-554
3102,739,-544
3118,737,-534
3133,735,-534
3148,733,-548
3165,731,-539
3180,728,-547
