1,288,755,1
1,288,758,1
2,288,753,1
3,288,756,1
3,288,761,1
13,297,777,1
28,318,767,1
43,339,784,1
57,361,772,1
71,384,771,1
86,405,767,1
101,430,767,1
116,455,765,1
132,478,772,1
147,505,769,1
163,530,719,1
179,553,767,1
194,579,767,1
209,599,1023,-1
228,597,776,-1
244,572,780,-1
261,548,790,-1
277,524,778,-1
294,498,713,-1
311,474,780,-1
327,448,780,-1
344,423,774,-1
361,400,779,-1
377,375,777,-1
394,350,784,-1
410,317,1023,1
428,333,765,1
443,356,766,1
458,381,770,1
474,403,767,1
490,429,767,1
505,454,763,1
521,477,770,1
536,503,769,1
551,528,767,1
568,552,771,1
583,578,769,1
599,602,772,1
614,621,1023,-1
632,614,777,-1
649,591,775,-1
665,567,777,-1
681,542,773,-1
699,518,778,-1
715,493,781,-1
732,467,775,-1
748,442,776,-1
765,418,775,-1
782,394,783,-1
798,370,777,-1
815,336,1023,1
832,351,771,1
847,372,775,1
863,397,771,1
878,421,768,1
894,446,775,1
910,469,771,1
925,496,790,1
941,519,777,1
957,544,770,1
972,570,769,1
988,594,770,1
1003,619,767,1
1020,639,1023,-1
1039,637,775,-1
1056,611,778,-1
1074,584,776,-1
1092,560,777,-1
1110,533,718,-1
1127,507,779,-1
1144,482,782,-1
1163,453,779,-1
1180,426,777,-1
1198,402,787,-1
1215,375,779,-1
1233,339,1023,1
1251,358,766,1
1267,382,768,1
1284,406,768,1
1301,434,768,1
1317,460,765,1
1334,486,774,1
1350,512,771,1
1368,540,766,1
1384,565,771,1
1400,591,767,1
1417,619,767,1
1434,639,1023,-1
1453,637,774,-1
1470,611,780,-1
1488,584,775,-1
1506,560,777,-1
1523,533,718,-1
1541,508,781,-1
1559,482,782,-1
1576,453,781,-1
1594,426,778,-1
1611,403,782,-1
1630,376,776,-1
1647,340,1023,1
1665,358,768,1
1681,382,770,1
1698,407,768,1
1715,435,768,1
1731,461,764,1
1747,487,771,1
1765,512,768,1
1781,540,767,1
1798,565,770,1
1814,591,768,1
1831,618,765,1
1848,639,1023,-1
1866,636,774,-1
1884,610,781,-1
1902,584,776,-1
1920,560,776,-1
1937,533,717,-1
1955,508,780,-1
1973,483,780,-1
1990,454,776,-1
2008,428,777,-1
2026,405,779,-1
2043,378,779,-1
2061,342,1023,1
2078,359,767,1
2096,384,769,1
2112,408,769,1
2128,436,776,1
2145,461,762,1
2162,487,772,1
2179,513,768,1
2195,540,764,1
2211,566,770,1
2229,591,768,1
2245,618,766,1
2262,639,1023,-1
2280,636,773,-1
2298,610,779,-1
2316,583,775,-1
2333,559,778,-1
2352,533,890,-1
2369,507,778,-1
2386,482,782,-1
2404,454,776,-1
2422,428,774,-1
2440,405,776,-1
2457,378,777,-1
2475,341,1023,1
2493,359,767,1
2509,384,769,1
2526,408,770,1
2542,435,769,1
2560,461,764,1
2576,486,770,1
2592,512,772,1
2609,539,766,1
2626,565,778,1
2642,590,771,1
2659,617,766,1
2675,643,766,1
2693,665,1023,-1
2711,655,774,-1
2728,633,777,-1
2746,606,775,-1
2764,579,789,-1
2782,555,781,-1
2799,528,779,-1
2818,502,783,-1
2835,477,779,-1
2852,450,778,-1
2870,424,773,-1
2888,400,778,-1
2906,364,1023,1
2923,385,764,1
2939,409,770,1
2957,436,767,1
2973,461,762,1
2990,487,771,1
3006,512,769,1
