1,786,886,1
1,786,884,1
2,787,886,1
3,787,887,1
3,788,889,1
13,797,894,1
28,821,898,1
43,849,901,1
57,879,904,1
71,909,902,1
86,940,895,1
101,972,892,1
116,1006,901,1
133,1023,894,1
149,0,893,1
163,17,905,1
178,48,904,1
192,80,899,1
206,96,1023,-1
224,99,902,-1
239,71,904,-1
254,40,909,-1
270,5,908,-1
284,369,907,-1
302,1023,909,-1
319,995,911,-1
335,961,907,-1
352,928,917,-1
369,894,902,-1
386,862,823,-1
402,830,906,-1
418,795,1023,1
436,803,890,1
451,832,890,1
466,863,892,1
482,896,888,1
498,927,895,1
514,961,892,1
529,994,911,1
544,1023,898,1
562,979,902,1
577,8,898,1
590,37,899,1
605,70,892,1
619,84,1023,-1
636,96,962,-1
652,69,909,-1
667,37,908,-1
683,3,907,-1
698,365,912,-1
714,1023,906,-1
732,992,913,-1
748,960,908,-1
765,926,918,-1
782,893,907,-1
798,861,927,-1
815,828,904,-1
832,791,1023,1
848,800,890,1
864,829,888,1
879,861,899,1
896,893,889,1
911,925,905,1
926,958,902,1
942,992,902,1
958,1023,896,1
974,993,900,1
990,4,892,1
1003,34,895,1
1018,69,890,1
1035,84,1023,-1
1052,95,906,-1
1069,66,902,-1
1085,31,903,-1
1102,0,904,-1
1118,1023,906,-1
1136,1015,906,-1
1156,977,915,-1
1173,942,903,-1
1190,907,912,-1
1208,872,904,-1
1226,838,910,-1
1244,799,1023,1
1261,811,893,1
1277,843,899,1
1295,877,898,1
1311,911,899,1
1328,947,900,1
1344,983,899,1
1361,1018,900,1
1379,973,901,1
1395,1,893,1
1410,33,895,1
1426,67,893,1
1441,100,890,1
1458,116,1023,-1
1476,128,911,-1
1495,95,915,-1
1511,62,913,-1
1527,26,907,-1
1544,0,907,-1
1560,1023,903,-1
1579,1009,912,-1
1597,971,904,-1
1614,937,905,-1
1633,901,907,-1
1650,867,905,-1
1668,831,1023,1
1686,840,891,1
1702,871,891,1
1719,906,891,1
1735,940,893,1
1753,976,897,1
1769,1013,894,1
1786,1023,892,1
1804,0,901,1
1819,28,888,1
1835,62,896,1
1850,95,911,1
1865,127,899,1
1882,144,1023,-1
1901,153,903,-1
1918,119,915,-1
1936,83,912,-1
1953,49,912,-1
1970,13,907,-1
1986,0,908,-1
2001,1023,906,-1
2021,997,913,-1
2038,961,909,-1
2056,927,917,-1
2073,891,907,-1
2092,855,1023,1
2109,867,891,1
2125,898,891,1
2142,931,912,1
2159,968,896,1
2176,1004,903,1
2193,1023,895,1
2210,0,896,1
2226,21,889,1
2241,54,902,1
2256,88,895,1
2272,120,904,1
2289,155,901,1
2306,176,1023,-1
2324,177,904,-1
2341,143,906,-1
2360,107,916,-1
2377,71,907,-1
2394,35,915,-1
2410,0,904,-1
2426,374,911,-1
2444,1021,906,-1
2462,983,926,-1
2480,948,907,-1
2498,911,910,-1
2515,875,1023,1
2533,885,895,1
2549,916,902,1
2567,951,902,1
2583,986,903,1
2599,1023,902,1
2618,986,900,1
2634,6,906,1
2649,37,899,1
2664,71,894,1
2679,105,897,1
2697,140,898,1
2713,175,896,1
2729,193,1023,-1
2748,204,910,-1
2766,171,905,-1
2784,135,829,-1
2801,99,915,-1
2819,65,835,-1
2835,29,907,-1
2851,0,904,-1
2867,1023,909,-1
2886,1012,911,-1
2905,974,902,-1
2922,939,915,-1
2939,895,1023,1
2958,910,894,1
2974,942,892,1
2991,977,895,1
3007,1014,897,1
