0,5,752,1
1,5,755,1
2,5,760,1
2,5,762,1
3,5,759,1
4,6,751,1
12,15,768,1
26,32,764,1
39,48,773,1
53,69,768,1
66,86,771,1
79,104,762,1
95,123,769,1
109,142,760,1
124,163,767,1
140,182,762,1
156,205,761,1
172,225,764,1
187,246,766,1
202,267,767,1
218,288,766,1
234,310,764,1
249,328,768,1
265,351,766,1
280,371,771,1
296,393,758,1
312,416,768,1
327,437,762,1
343,460,770,1
359,480,766,1
374,504,769,1
390,526,765,1
405,547,768,1
421,570,708,1
437,590,766,1
452,613,760,1
467,633,764,1
483,656,762,1
499,677,768,1
515,697,768,1
530,719,708,1
545,739,766,1
562,760,760,1
577,780,766,1
592,801,763,1
608,821,772,1
624,841,759,1
640,862,764,1
655,883,764,1
670,903,767,1
686,922,779,1
702,943,769,1
717,965,770,1
733,985,765,1
748,1007,765,1
765,1023,770,1
782,1023,760,1
798,0,694,1
812,3,764,1
826,22,758,1
840,41,767,1
855,62,770,1
869,81,763,1
883,101,760,1
900,121,768,1
915,143,761,1
930,163,772,1
946,184,759,1
962,207,765,1
977,227,766,1
993,247,764,1
1008,268,764,1
1026,291,774,1
1042,315,758,1
1058,336,765,1
1075,358,764,1
1092,382,764,1
1108,404,763,1
1125,429,763,1
1141,454,762,1
1159,475,769,1
1175,501,766,1
1191,525,763,1
1208,547,765,1
1225,571,765,1
1242,595,764,1
1258,618,759,1
1274,641,766,1
1292,664,761,1
1308,686,699,1
1325,707,765,1
1341,730,772,1
1358,753,702,1
1375,773,765,1
1391,796,766,1
1408,817,768,1
1425,839,761,1
1441,862,763,1
1458,884,763,1
1474,905,765,1
1491,927,764,1
1508,949,766,1
1524,971,759,1
1541,993,771,1
1558,1017,763,1
1575,1023,770,1
1593,945,763,1
1609,0,764,1
1625,17,765,1
1640,38,766,1
1655,61,764,1
1671,81,764,1
1687,103,761,1
1703,125,764,1
1720,146,764,1
1736,169,707,1
1754,190,763,1
1770,215,763,1
1786,237,761,1
1803,258,763,1
1820,281,765,1
1837,305,769,1
1853,325,763,1
1869,349,762,1
1887,370,768,1
1903,394,758,1
1920,418,697,1
1936,441,763,1
1953,465,765,1
1970,488,782,1
1986,512,774,1
2002,531,1023,-1
2022,528,786,-1
2039,506,775,-1
2057,483,772,-1
2074,456,774,-1
2093,432,773,-1
2110,411,768,-1
2127,387,770,-1
2145,366,779,-1
2163,343,769,-1
2181,320,775,-1
2198,298,779,-1
2215,275,710,-1
2234,254,776,-1
2251,230,772,-1
2269,207,771,-1
2287,188,772,-1
2305,163,771,-1
2322,141,779,-1
2339,121,775,-1
2358,97,777,-1
2374,78,783,-1
2391,57,772,-1
2407,35,778,-1
2424,12,772,-1
2441,0,768,-1
2456,340,772,-1
2473,1023,780,-1
2493,1015,780,-1
2511,993,771,-1
2529,969,778,-1
2546,948,782,-1
2565,927,771,-1
2582,903,772,-1
2599,881,771,-1
2618,860,705,-1
2635,839,775,-1
2653,817,776,-1
2670,795,772,-1
2689,776,784,-1
2706,754,783,-1
2723,732,778,-1
2741,710,771,-1
2759,686,778,-1
2777,662,772,-1
2794,641,769,-1
2811,617,775,-1
2830,594,774,-1
2847,570,770,-1
2865,547,781,-1
2882,524,783,-1
2900,500,779,-1
2918,477,777,-1
2935,451,771,-1
2954,427,776,-1
2971,407,769,-1
2989,382,771,-1
3006,359,772,-1
3024,338,772,-1
3042,315,774,-1
3059,294,790,-1
3077,272,772,-1
3095,247,782,-1
3112,225,772,-1
3130,204,711,-1
3147,182,775,-1
3166,159,779,-1
3183,136,778,-1
3201,115,780,-1
3219,92,794,-1
3235,71,778,-1
3252,51,772,-1
3268,27,780,-1
3286,5,776,-1
3301,0,774,-1
3316,292,777,-1
3334,1023,771,-1
3353,1008,772,-1
3372,987,783,-1
3389,963,779,-1
3406,942,777,-1
3425,921,772,-1
3442,897,778,-1
3460,875,776,-1
3477,855,771,-1
3495,832,778,-1
3513,811,778,-1
3530,789,769,-1
3548,768,786,-1
3566,747,784,-1
3584,724,775,-1
3601,703,776,-1
3619,678,769,-1
3637,655,773,-1
3654,634,769,-1
3672,609,776,-1
3690,587,772,-1
3707,564,770,-1
3725,539,774,-1
3742,518,777,-1
3761,494,772,-1
3778,468,777,-1
3795,444,772,-1
3813,421,711,-1
3831,400,779,-1
3849,375,772,-1
3866,352,773,-1
3885,331,787,-1
3902,308,779,-1
3919,285,777,-1
3937,263,773,-1
3955,239,780,-1
3973,216,772,-1
3990,195,770,-1
4007,160,1023,1
4026,178,757,1
