70
31279,20,-978
31294,0,-975
31309,1023,-982
31327,985,-982
31343,943,-979
31360,902,-974
31
31247,104,-976
31263,62,-970
31279,20,-978
31294,0,-975
31309,1023,-982
31327,985,-982
31343,943,-979
31360,902,-974
310,666,1023
1,666,1023
1,666,1023
2,666,1023
3,666,1023
3,667,1017
7,673,972
18,697,950
31,728,951
44,760,948
56,791,876
68,823,952
80,855,953
94,887,956
106,919,962
119,957,958
133,992,959
146,1023,958
161,988,954
175,14,957
187,47,960
199,81,960
211,114,954
226,149,956
239,185,955
252,221,958
266,255,960
279,292,958
293,328,958
307,364,956
320,401,957
333,439,957
347,477,961
361,516,959
374,553,958
388,590,952
401,627,955
414,664,957
429,700,956
442,736,957
455,771,955
468,807,960
482,841,956
496,877,956
509,911,960
523,949,958
536,986,960
549,1023,956
565,1018,960
579,11,958
591,45,961
604,79,960
616,113,954
630,148,955
644,183,956
657,220,958
670,255,961
684,292,960
698,329,959
711,366,956
724,402,958
738,440,959
751,479,958
765,518,961
779,556,959
792,593,959
805,630,959
819,668,956
833,703,961
846,739,960
860,775,960
873,810,960
887,846,962
901,882,958
914,916,960
927,953,963
941,990,961
955,1023,956
969,1017,960
984,15,957
996,48,960
1008,82,961
1022,117,959
1037,155,959
1051,193,961
1065,232,958
1080,271,955
1095,310,951
1110,349,948
1124,387,953
1138,427,948
1154,468,952
1168,508,954
1182,550,954
1197,589,955
1211,629,957
1226,669,958
1241,709,963
1255,748,958
1269,786,959
1284,823,953
1299,862,946
1313,901,949
1328,940,951
1342,980,953
1357,1020,959
1373,1010,962
1388,14,958
1401,51,964
1415,88,959
1429,124,959
1443,162,956
1458,201,956
1472,239,895
1487,279,951
1502,318,954
1516,358,955
1530,398,955
1545,439,958
1560,480,964
1574,523,957
1589,563,961
1603,605,956
1617,644,954
1633,684,948
1647,722,952
1661,761,951
1676,799,952
1691,837,956
1705,876,958
1720,913,963
1734,953,964
1748,992,961
1764,1023,956
1779,0,951
1792,18,960
1805,54,960
1819,91,955
1832,127,955
