1,134,719,1
1,134,714,1
2,134,715,1
3,134,715,1
3,134,714,1
13,141,717,1
28,154,723,1
43,171,720,1
57,187,721,1
71,205,721,1
86,221,721,1
101,239,723,1
116,255,725,1
132,275,722,1
147,292,728,1
163,312,723,1
179,328,723,1
194,348,722,1
209,365,727,1
226,385,721,1
241,402,720,1
257,423,722,1
272,441,723,1
288,461,722,1
304,478,724,1
319,500,725,1
334,518,725,1
350,538,721,1
366,556,722,1
381,576,724,1
397,595,725,1
412,614,721,1
429,632,725,1
444,653,729,1
459,671,722,1
475,690,722,1
491,706,725,1
506,725,729,1
522,744,729,1
537,762,719,1
552,779,726,1
569,798,720,1
584,815,729,1
600,833,720,1
615,851,722,1
631,870,720,1
647,887,727,1
662,905,729,1
677,922,731,1
694,942,724,1
709,960,730,1
724,977,723,1
740,997,726,1
756,1016,722,1
773,1023,729,1
789,911,722,1
804,0,657,1
818,0,721,1
832,17,727,1
846,34,727,1
861,51,735,1
875,70,725,1
890,87,734,1
905,103,719,1
920,120,724,1
935,140,720,1
951,156,729,1
967,175,722,1
983,192,725,1
998,212,721,1
1013,230,728,1
1031,249,724,1
1047,268,723,1
1063,288,725,1
1080,308,733,1
1097,326,725,1
1114,346,786,1
1130,366,726,1
1146,386,721,1
1164,405,725,1
1180,427,720,1
1197,447,727,1
1213,467,727,1
1230,488,729,1
1247,509,726,1
1263,530,719,1
1280,549,724,1
1297,570,660,1
1313,590,725,1
1330,611,665,1
1346,629,721,1
1363,651,722,1
1380,670,722,1
1396,691,725,1
1413,709,729,1
1430,728,725,1
1446,749,727,1
1463,767,727,1
1479,788,718,1
1497,805,727,1
1513,826,703,1
1529,843,722,1
1546,864,724,1
1563,883,722,1
1580,903,728,1
1596,920,728,1
1612,941,724,1
1630,962,733,1
1646,981,725,1
1662,1003,657,1
1680,1023,727,1
1698,1023,720,1
1716,853,724,1
1732,0,722,1
1746,15,728,1
1763,32,728,1
1778,51,731,1
1794,71,724,1
1809,90,728,1
1825,106,727,1
1842,127,722,1
1858,146,721,1
1874,165,727,1
1892,184,719,1
1908,205,720,1
1925,224,723,1
1941,244,722,1
1958,263,724,1
1975,284,724,1
1991,304,729,1
2008,315,971,-1
2026,312,731,-1
2043,296,739,-1
2061,275,676,-1
2078,257,733,-1
2097,235,732,-1
2114,215,730,-1
2131,198,729,-1
2149,177,733,-1
2167,158,739,-1
2185,138,730,-1
2202,120,731,-1
2221,99,732,-1
2237,83,735,-1
2253,64,730,-1
2270,46,732,-1
2287,24,736,-1
2304,4,731,-1
2319,0,667,-1
2334,316,730,-1
2353,1023,734,-1
2371,1023,733,-1
2390,1001,726,-1
2408,980,737,-1
2426,960,736,-1
2444,941,732,-1
2461,924,730,-1
2479,903,734,-1
2497,884,728,-1
2514,865,727,-1
2532,848,729,-1
2549,827,692,-1
2568,809,731,-1
2585,790,675,-1
2603,773,742,-1
2621,753,736,-1
2638,734,737,-1
2656,716,729,-1
2673,694,736,-1
2692,674,730,-1
2709,653,728,-1
2726,636,729,-1
2744,614,730,-1
2762,595,731,-1
2780,574,688,-1
2797,555,743,-1
2814,532,743,-1
2833,512,741,-1
2850,493,732,-1
2868,470,736,-1
2886,448,732,-1
2904,427,734,-1
2921,410,729,-1
2938,387,732,-1
2957,369,737,-1
2974,348,728,-1
2992,329,741,-1
3009,308,740,-1
3027,289,739,-1
3045,270,730,-1
3062,249,738,-1
3080,229,731,-1
3098,208,727,-1
3116,191,730,-1
3133,169,736,-1
3151,149,735,-1
3169,130,729,-1
3186,111,751,-1
3204,91,736,-1
3221,72,733,-1
3237,55,734,-1
3254,34,736,-1
3270,14,731,-1
3288,0,734,-1
3303,0,727,-1
3318,1023,731,-1
3337,1023,737,-1
3356,1009,736,-1
3375,990,732,-1
3392,969,731,-1
3409,951,733,-1
3428,932,686,-1
3445,913,732,-1
3463,893,738,-1
3480,873,735,-1
3499,856,730,-1
3516,836,735,-1
3533,818,734,-1
3552,798,743,-1
3569,781,731,-1
3587,761,734,-1
3604,743,738,-1
3622,724,734,-1
3640,706,736,-1
3657,683,739,-1
3675,662,730,-1
3693,643,730,-1
3710,622,736,-1
3728,602,733,-1
3745,581,739,-1
3764,563,732,-1
3781,541,734,-1
3799,521,743,-1
3817,501,732,-1
3834,482,733,-1
3852,457,738,-1
3869,437,732,-1
3888,418,728,-1
3905,399,737,-1
3922,377,734,-1
3940,356,736,-1
3958,338,732,-1
3976,316,737,-1
3993,297,745,-1
4011,268,963,1
4028,283,722,1
4044,303,731,1
4061,321,731,1
4077,341,721,1
4094,360,725,1
4111,381,730,1
4127,399,718,1
4144,421,719,1
4161,440,721,1
4177,461,720,1
4194,480,724,1
4210,502,722,1
4228,523,729,1
4244,543,722,1
4260,564,726,1
4277,584,721,1
4294,606,727,1
4311,624,721,1
4327,645,657,1
4343,665,722,1
4361,685,724,1
4377,703,721,1
4393,724,728,1
4410,743,725,1
4427,763,721,1
4444,782,729,1
4460,801,723,1
4476,820,728,1
4494,838,722,1
4510,859,659,1
4527,878,721,1
4543,898,702,1
4560,913,726,1
4577,936,728,1
4593,956,726,1
4610,974,720,1
4627,994,726,1
4643,1016,722,1
4661,1023,728,1
4678,891,720,1
4696,0,719,1
4710,4,722,1
4724,23,721,1
4740,41,723,1
4756,61,731,1
4771,79,723,1
4787,97,724,1
4802,113,723,1
4819,135,722,1
4836,153,726,1
4852,173,721,1
4869,191,726,1
4886,213,722,1
4902,232,727,1
4919,251,727,1
4935,271,726,1
4953,290,729,1
4969,311,725,1
4985,328,724,1
5002,349,722,1
5019,368,724,1
5036,388,721,1
5052,408,725,1
5068,429,721,1
5086,450,724,1
5102,468,723,1
5118,490,724,1
5135,511,727,1
5152,532,735,1
5169,551,724,1
5185,573,724,1
5201,592,725,1
5219,613,720,1
5235,632,725,1
5252,654,723,1
5268,674,724,1
5285,693,725,1
5302,712,731,1
5318,732,724,1
5335,753,727,1
5352,770,724,1
5368,790,659,1
5385,808,723,1
5401,828,720,1
5419,847,724,1
5435,867,721,1
5451,886,724,1
5468,905,727,1
5485,925,735,1
5501,945,729,1
5518,966,734,1
5534,985,723,1
5552,1006,727,1
5569,1023,725,1
5586,1023,719,1
5604,0,728,1
5619,0,724,1
5634,15,728,1
5649,33,728,1
5664,51,730,1
5681,71,724,1
5696,91,728,1
5711,107,727,1
5728,128,720,1
5744,146,723,1
5762,166,724,1
5778,185,721,1
5794,207,720,1
5811,225,723,1
5828,245,728,1
5844,264,728,1
5861,284,724,1
5877,306,729,1
5895,323,726,1
5911,344,720,1
5927,363,725,1
5944,385,721,1
5961,403,724,1
5978,426,723,1
5994,447,726,1
6010,467,725,1
