
-29976,782,655,-1
-29956,766,664,-1
-29936,752,667,-0,682,669,1
1,682,643,1
1,682,647,1
2,682,648,1
3,682,649,1
3,682,647,1
13,687,611,1
28,698,649,1
43,709,655,1
57,723,648,1
71,735,654,1
86,748,651,1
101,760,647,1
116,770,648,1
132,784,652,1
147,798,647,1
163,809,651,1
179,823,655,1
194,834,647,1
209,846,650,1
226,861,646,1
241,873,648,1
257,885,651,1
272,898,628,1
288,910,649,1
304,922,658,1
319,937,651,1
334,949,652,1
350,964,603,1
366,975,649,1
381,987,651,1
397,1003,650,1
413,1017,649,1
431,1023,653,1
447,1023,647,1
463,847,646,1
479,0,634,1
493,0,648,1
506,5,648,1
520,18,649,1
534,29,646,1
548,41,649,1
564,56,649,1
578,69,648,1
592,80,651,1
607,93,600,1
622,104,649,1
637,115,650,1
653,130,595,1
668,144,648,1
684,155,650,1
700,169,712,1
715,181,647,1
731,195,650,1
746,209,649,1
762,222,649,1
778,237,646,1
793,249,665,1
808,261,651,1
825,276,651,1
840,289,657,1
856,304,657,1
871,317,647,1
887,328,649,1
903,343,646,1
918,355,647,1
933,369,651,1
949,384,681,1
965,397,647,1
980,410,651,1
996,426,647,1
1011,439,648,1
1029,455,648,1
1045,468,657,1
1061,482,655,1
1078,500,648,1
1095,513,653,1
1112,530,638,1
1128,543,647,1
1144,557,651,1
1162,574,649,1
1178,588,650,1
1195,604,652,1
1211,617,647,1
1228,630,648,1
1245,648,646,1
1261,662,648,1
1277,675,651,1
1295,689,646,1
1311,702,651,1
1328,718,653,1
1344,732,651,1
1361,747,655,1
1378,760,647,1
1394,772,649,1
1411,789,647,1
1428,801,650,1
1444,814,655,1
1461,829,648,1
1477,841,647,1
1495,857,612,1
1511,871,648,1
1527,883,649,1
1544,898,604,1
1561,910,649,1
1577,925,662,1
1594,939,649,1
1610,953,652,1
1628,968,648,1
1644,980,652,1
1660,995,654,1
1677,1011,647,1
1695,1023,651,1
1713,1023,647,1
1730,872,646,1
1746,0,649,1
1762,0,649,1
1776,5,648,1
1790,20,647,1
1806,32,652,1
1822,45,651,1
1838,62,650,1
1853,75,655,1
1868,89,653,1
1884,101,646,1
1901,113,650,1
1917,129,646,1
1934,144,649,1
1950,157,655,1
1968,172,646,1
1984,185,647,1
2000,201,598,1
2017,212,829,-1
2035,210,655,-1
2053,199,658,-1
2070,185,659,-1
2088,168,656,-1
2106,155,661,-1
2123,139,655,-1
2141,127,655,-1
2159,114,666,-1
2177,98,667,-1
2193,87,658,-1
2209,73,660,-1
2227,62,621,-1
2243,49,656,-1
2259,32,655,-1
2276,18,655,-1
2293,4,657,-1
2309,0,651,-1
2324,0,656,-1
2339,327,657,-1
2358,1023,653,-1
2376,1023,656,-1
2395,1015,664,-1
2413,1001,652,-1
2433,988,657,-1
2450,971,654,-1
2467,960,658,-1
2486,947,660,-1
2503,934,619,-1
2521,920,656,-1
2538,904,661,-1
2556,890,654,-1
2574,877,657,-1
2591,864,652,-1
2609,852,653,-1
2627,838,658,-1
2644,823,662,-1
2662,811,660,-1
2679,796,657,-1
2698,785,658,-1
2715,772,664,-1
2733,757,666,-1
2751,745,661,-1
2768,731,656,-1
2786,719,657,-1
2803,706,657,-1
2822,688,663,-1
2839,674,658,-1
2856,659,655,-1
2874,648,601,-1
2892,636,654,-1
2910,620,656,-1
2927,607,661,-1
2945,593,657,-1
2963,577,655,-1
2980,565,661,-1
2998,550,666,-1
3015,534,661,-1
3034,521,658,-1
3051,506,657,-1
3068,493,656,-1
3087,478,658,-1
3104,460,660,-1
3122,445,655,-1
3139,429,656,-1
3158,419,615,-1
3175,407,654,-1
3192,389,655,-1
3210,375,660,-1
3228,362,659,-1
3246,347,605,-1
3263,334,655,-1
3280,318,657,-1
3299,305,676,-1
3316,292,661,-1
3334,278,655,-1
3352,265,656,-1
3369,248,659,-1
3387,234,656,-1
3404,221,657,-1
3423,207,651,-1
3440,196,653,-1
3458,181,659,-1
3475,165,663,-1
3493,153,656,-1
3511,138,656,-1
3528,127,661,-1
3546,113,664,-1
3564,97,659,-1
3580,86,656,-1
3597,71,656,-1
3613,61,657,-1
3631,48,657,-1
3647,31,655,-1
3663,17,655,-1
3680,3,657,-1
3696,0,651,-1
3712,0,657,-1
3727,255,658,-1
3744,1023,654,-1
3764,1023,656,-1
3782,1015,661,-1
3801,1002,652,-1
3820,989,656,-1
3837,973,658,-1
3855,961,658,-1
3872,948,660,-1
3891,934,654,-1
3908,921,655,-1
3926,906,657,-1
3943,893,657,-1
3961,880,656,-1
3979,865,657,-1
3996,855,658,-1
4014,843,659,-1
4032,827,744,1
4048,832,646,1
4065,846,650,1
4082,862,647,1
4099,876,648,1
4115,890,649,1
4131,903,650,1
4149,914,648,1
4165,931,650,1
4182,945,653,1
4198,961,655,1
4215,973,648,1
4232,986,650,1
4248,1004,649,1
4265,1018,650,1
4284,1023,651,1
4301,1023,646,1
4319,902,650,1
4335,0,648,1
4350,1,648,1
4365,14,650,1
4380,28,647,1
4396,40,648,1
4411,55,649,1
4427,69,648,1
4443,82,651,1
4458,96,647,1
4473,107,649,1
4491,120,653,1
4507,136,650,1
4524,149,649,1
4540,165,652,1
4557,178,647,1
4574,191,654,1
4590,208,649,1
4606,222,648,1
4624,236,649,1
4640,249,651,1
4657,262,652,1
4673,279,650,1
4690,291,650,1
4707,308,669,1
4723,320,648,1
4740,334,653,1
4757,350,648,1
4773,363,650,1
4790,379,653,1
4806,393,646,1
4824,406,652,1
4840,424,649,1
4856,437,648,1
4873,454,650,1
4890,467,655,1
4907,480,651,1
4923,498,651,1
4939,512,656,1
4957,529,658,1
4973,542,647,1
4989,555,650,1
5006,572,649,1
5023,587,649,1
5040,602,651,1
5056,616,646,1
5072,629,648,1
5090,647,598,1
5106,661,646,1
5123,675,650,1
5139,689,646,1
5156,701,651,1
5173,718,656,1
5189,732,652,1
5206,747,657,1
5223,760,647,1
5239,772,649,1
5256,789,647,1
5272,801,648,1
5289,815,654,1
5306,829,647,1
5322,841,646,1
5339,858,597,1
5356,871,647,1
5372,885,650,1
5389,899,649,1
5405,911,647,1
5423,927,649,1
5439,941,651,1
5455,956,655,1
5472,970,648,1
5489,983,651,1
5506,999,649,1
5522,1014,648,1
5539,1023,654,1
5558,1023,647,1
5575,848,649,1
5592,0,597,1
5606,0,648,1
5621,10,649,1
5637,25,652,1
5652,36,650,1
5667,49,655,1
5684,65,650,1
5699,78,652,1
5714,92,656,1
5730,103,646,1
5747,116,649,1
5764,132,659,1
5780,145,647,1
5796,159,652,1
5814,174,646,1
5830,187,648,1
5847,204,657,1
5863,217,649,1
5880,232,650,1
5897,245,650,1
5913,258,649,1
5929,275,649,1
5947,289,654,1
5963,305,651,1
5980,317,648,1
5996,330,650,1
6013,346,611,1
