1,395,609,1
1,395,612,1
2,395,607,1
3,395,610,1
3,395,610,1
13,400,611,1
28,410,618,1
43,424,616,1
57,435,616,1
71,446,621,1
86,459,612,1
101,468,615,1
116,480,615,1
132,495,572,1
147,508,613,1
163,519,617,1
179,533,622,1
194,543,619,1
209,553,772,-1
227,544,618,-1
243,532,655,-1
260,521,617,-1
276,506,619,-1
293,495,624,-1
310,485,627,-1
326,469,630,-1
343,457,620,-1
360,445,624,-1
376,432,619,-1
393,422,618,-1
409,412,618,-1
427,399,767,1
442,403,614,1
457,419,570,1
473,432,615,1
489,445,623,1
504,459,611,1
520,469,615,1
535,482,624,1
550,497,616,1
567,508,614,1
582,522,616,1
598,535,616,1
613,545,614,1
629,556,770,-1
646,551,633,-1
662,536,619,-1
678,525,619,-1
696,511,623,-1
712,499,624,-1
729,488,625,-1
745,476,626,-1
762,461,613,-1
779,449,620,-1
795,437,622,-1
812,425,619,-1
829,416,618,-1
845,404,768,1
861,414,614,1
876,428,613,1
892,440,625,1
908,456,620,1
923,466,610,1
939,478,616,1
955,493,625,1
970,506,613,1
986,518,616,1
1001,532,617,1
1017,543,617,1
1035,555,616,1
1051,570,690,-1
1069,565,624,-1
1087,552,632,-1
1104,536,618,-1
1122,524,618,-1
1139,509,622,-1
1158,498,575,-1
1175,486,622,-1
1192,471,623,-1
1210,457,619,-1
1228,445,622,-1
1246,431,624,-1
1263,420,684,1
1280,426,615,1
1297,439,620,1
1313,455,622,1
1330,466,611,1
1346,478,618,1
1363,495,569,1
1380,508,615,1
1396,522,614,1
1413,535,614,1
1430,546,614,1
1446,559,620,1
1463,575,614,1
1479,586,770,-1
1498,579,622,-1
1515,567,622,-1
1532,555,623,-1
1550,539,617,-1
1568,527,619,-1
1586,514,622,-1
1603,500,619,-1
1622,489,634,-1
1639,476,628,-1
1656,460,627,-1
1674,448,624,-1
1692,433,769,1
1709,439,616,1
1725,455,621,1
1741,467,611,1
1759,479,615,1
1775,496,620,1
1792,508,614,1
1808,523,618,1
1825,536,611,1
1842,548,619,1
1858,561,619,1
1874,576,618,1
1892,588,614,1
1908,601,774,-1
1926,598,618,-1
1943,582,626,-1
1961,569,622,-1
1979,557,624,-1
1996,541,616,-1
2014,529,619,-1
2032,518,620,-1
2050,502,621,-1
2067,492,625,-1
2085,481,623,-1
2103,464,619,-1
2120,451,771,1
2137,458,569,1
2154,468,616,1
2170,482,624,1
2187,498,616,1
2203,511,615,1
2221,526,612,1
2237,538,609,1
2253,550,614,1
2270,564,638,1
2287,578,618,1
2304,590,615,1
2320,605,637,1
2336,616,771,-1
2355,612,584,-1
2372,599,618,-1
2390,583,623,-1
2407,571,622,-1
2425,559,625,-1
2443,544,617,-1
2460,533,580,-1
2478,520,617,-1
2496,506,619,-1
2513,495,622,-1
2531,484,618,-1
2548,467,753,1
2566,473,612,1
2582,488,628,1
2598,502,611,1
2615,516,613,1
2632,532,620,1
2649,542,616,1
2665,554,620,1
2681,570,617,1
2699,583,613,1
2715,594,613,1
2732,609,571,1
2748,621,611,1
2765,631,769,-1
2783,622,623,-1
2800,609,628,-1
2819,597,620,-1
2836,581,623,-1
2853,569,621,-1
2871,558,625,-1
2889,543,616,-1
2907,532,621,-1
2924,519,617,-1
2941,505,619,-1
2960,494,619,-1
2977,482,768,1
2994,494,568,1
3010,508,617,1
