3,0,
5,0,
7,0,
9,0,
11,0,
13,0,
15,0,
17,0,
19,0,
21,0,
23,2,
25,3,
27,4,
29,6,
31,8,
33,10,
34,11,
35,17,
36,23,
37,28,
38,34,
39,40,
40,46,
41,52,
43,57,
44,64,
45,70,
46,76,
47,81,
48,87,
49,93,
50,99,
51,105,
52,112,
53,118,
54,125,
55,131,
56,139,
57,145,
58,153,
59,159,
60,166,
61,173,
62,180,
63,187,
64,193,
65,201,
66,207,
67,214,
68,222,
69,228,
70,234,
71,241,
72,248,
73,255,
74,261,
75,268,
76,275,
77,283,
78,289,
79,297,
80,304,
81,311,
82,318,
83,326,
84,333,
86,341,
87,349,
88,355,
89,363,
90,370,
91,378,
92,385,
93,393,
94,400,
95,408,
96,416,
97,423,
98,431,
99,438,
100,446,
101,455,
102,464,
103,472,
104,481,
105,490,
106,499,
107,508,
108,518,
109,526,
110,536,
111,544,
112,554,
113,563,
114,572,
115,582,
116,591,
117,600,
118,610,
119,619,
120,628,
121,636,
122,647,
123,655,
124,665,
125,674,
126,682,
128,692,
129,700,
130,709,
131,717,
132,726,
133,736,
134,744,
135,753,
136,762,
137,770,
138,780,
139,788,
140,798,
141,806,
142,814,
143,823,
144,832,
145,841,
146,850,
147,859,
148,868,
149,877,
150,886,
151,895,
152,905,
153,913,
154,922,
155,931,
156,940,
157,950,
158,960,
159,969,
160,978,
161,987,
162,998,
163,1007,
164,1018,
165,1023,
166,1023,
167,1023,
168,900,
169,0,
171,0,
172,0,
173,4,
174,11,
175,20,
176,29,
177,38,
178,47,
179,56,
180,64,
181,73,
182,81,
183,90,
184,99,
185,108,
186,118,
187,128,
188,138,
189,147,
190,157,
191,167,
192,177,
193,187,
194,196,
195,206,
196,216,
197,226,
198,235,
199,244,
200,255,
201,264,
202,274,
203,284,
204,294,
205,304,
206,314,
207,324,
208,334,
209,345,
210,355,
211,365,
212,375,
214,385,
215,397,
216,407,
217,417,
218,427,
219,438,
220,448,
221,459,
222,468,
223,480,
224,491,
225,501,
226,512,
227,524,
228,535,
229,545,
230,557,
231,568,
232,579,
233,590,
234,601,
235,612,
236,623,
237,634,
238,645,
239,656,
240,667,
241,677,
242,688,
243,698,
244,709,
245,719,
246,729,
247,740,
248,750,
249,760,
250,770,
251,781,
252,791,
253,801,
254,811,
256,822,
257,832,
258,842,
259,852,
260,863,
261,873,
262,884,
