29,345,662
-30112,346,664
-30096,347,671
-30078,348,677
-30062,350,677
-30079,345,650
-30162,345,655
-30145,345,664
-30129,345,662
-30112,346,664
-30096,347,671
-30078,348,677
-30062,350,677
-3000,370,983
1,372,882
1,372,844
2,372,813
2,371,787
3,372,767
4,372,749
12,372,678
25,372,669
37,372,675
50,373,677
62,373,681
74,373,684
87,374,686
100,374,667
113,375,659
126,376,661
140,377,689
153,378,594
167,378,595
181,379,646
194,380,648
207,381,649
222,382,650
235,384,655
248,385,648
262,385,658
275,387,665
289,388,661
303,390,672
316,392,667
329,394,658
343,394,657
357,397,662
370,399,665
384,401,686
397,403,680
410,405,683
424,407,684
438,410,619
451,412,653
464,415,669
478,418,676
492,420,672
505,423,668
519,425,669
532,428,669
545,431,655
560,433,658
573,437,674
586,440,683
600,443,684
613,446,678
627,449,667
641,453,652
654,456,653
667,459,661
680,463,666
695,466,683
708,469,678
721,474,671
735,477,672
748,481,680
762,485,667
776,489,648
789,492,673
802,497,666
816,500,671
830,505,666
843,509,674
857,512,678
870,517,665
883,522,674
898,526,654
911,531,646
924,534,655
937,540,672
951,544,690
965,549,681
978,554,669
992,558,673
1005,563,672
1020,568,676
1035,574,689
1049,578,687
1063,584,690
1078,589,696
1093,595,678
1107,600,690
1122,607,644
1136,612,657
1150,618,681
1166,622,670
1180,629,676
1195,634,673
1209,639,653
1224,646,666
1239,651,681
1253,657,670
1267,662,669
1282,669,681
1297,675,676
1311,680,659
1326,686,660
1340,692,666
1355,698,678
1370,704,678
1384,710,689
1398,716,666
1413,721,677
1428,728,673
1442,734,687
1457,741,664
1471,746,677
1486,752,645
1501,759,662
1515,764,692
1529,770,678
1544,777,680
1559,783,613
1573,789,670
1588,796,679
1602,802,688
1616,808,684
1632,815,685
1646,821,650
1660,827,679
1675,834,671
1690,840,681
1704,847,679
1719,854,677
1733,860,693
1747,868,677
1763,874,667
1777,882,682
1792,888,667
1806,895,657
1821,901,666
1836,909,671
1850,915,672
1864,922,621
1879,931,678
1894,937,667
1908,944,679
1923,952,668
1937,959,653
1952,966,648
1967,973,678
1981,981,675
1995,989,670
2010,997,-857
2026,1005,-663
2042,1014,-673
2059,1021,-658
2075,1023,-668
2093,1023,-658
2109,1023,-668
2125,1023,-673
2142,1023,-663
2159,898,-693
2174,805,-673
2190,711,-609
2205,0,-659
2220,0,-671
2233,0,-667
2246,0,-654
2259,0,-664
2273,0,-652
2287,0,-656
2300,0,-653
2314,0,-649
2327,1,-657
2340,2,-662
2355,2,-676
2368,3,-669
2381,3,-668
2395,3,-663
2408,3,-661
2422,3,-670
2436,3,-666
2449,3,-666
2462,3,-659
2476,3,-657
2490,2,-651
2503,1,-657
2516,0,-653
2530,0,-656
2543,0,-655
2557,0,-654
2571,0,-666
2584,0,-662
2597,0,-669
2611,0,-666
2625,0,-672
2638,0,-678
2652,0,-667
2665,0,-655
2678,0,-609
2693,270,-650
2708,421,-667
2723,500,-662
2739,566,-703
2755,583,-663
2770,594,-654
2786,1023,-670
2802,1023,-656
2820,1023,-661
2836,1023,-657
2852,1023,-652
2869,1023,-664
2886,1023,-702
2903,1023,-688
2919,1023,-682
2935,1020,-689
2953,1016,-696
2969,1011,-680
2985,1007,-681
3002,1003,-693
3019,998,-684
3035,994,-674
3050,990,-670
3065,985,-677
3081,981,-679
3097,976,-677
3112,972,-667
3128,968,-679
3143,964,-688
3160,959,-679
3175,955,-698
3190,949,-691
3206,945,-690
3222,939,-695
3237,935,-678
3253,931,-671
3268,926,-602
3284,920,-670
3300,916,-665
3315,910,-666
3331,905,-691
3346,900,-689
3362,895,-655
3378,890,-689
3393,884,-688
3408,879,-682
3425,873,-667
3440,868,-676
3456,862,-679
3471,856,-674
3487,850,-673
3503,846,-674
3518,840,-657
3533,834,-669
3550,828,-655
3565,822,-634
3580,816,-700
3596,810,-695
3611,804,-693
3628,798,-683
3643,793,-687
3658,786,-691
3674,780,-673
3690,774,-672
3705,768,-675
3721,761,-679
3736,755,-660
3752,749,-632
3768,742,-710
3783,735,-693
3799,729,-693
3814,722,-680
3830,716,-668
3846,709,-672
3861,702,-663
3876,695,-694
3893,689,-672
3908,682,-602
3923,675,-688
3939,668,-694
3955,660,-673
3971,653,-682
3986,646,-678
4001,638,-676
4018,629,878
4032,624,671
4046,618,658
4061,611,648
4075,606,666
4090,599,650
4105,594,652
4119,589,665
4133,584,665
4149,581,652
4163,576,684
4177,573,674
4192,569,675
4206,565,604
4221,563,663
4236,560,657
4250,558,671
4264,556,669
4279,554,678
4294,553,674
4308,552,669
4323,552,676
4337,551,674
4353,551,663
4367,551,679
4381,551,662
4396,551,657
4410,552,664
4425,554,648
4440,555,660
4454,557,668
4468,558,668
4484,559,680
4498,562,668
4512,563,608
4527,565,662
4541,567,665
4556,569,676
4571,571,680
4585,573,682
4599,576,667
4615,578,696
4629,581,680
4643,583,684
4658,586,676
4672,588,678
4687,591,663
4702,594,674
4716,597,674
4730,600,677
4745,603,684
4760,607,649
4774,609,647
4789,612,661
4803,616,670
4818,620,676
4833,622,673
4847,626,676
4861,630,674
4876,633,677
4891,637,627
4905,641,662
4920,645,667
4934,649,664
4950,653,666
4964,657,667
4978,661,659
4993,666,682
5007,669,686
5022,674,683
5037,678,672
5051,682,651
5065,687,661
5081,691,675
5095,695,663
5109,700,670
5124,704,666
5138,709,686
5153,713,592
5168,718,680
5182,722,693
5196,728,670
5211,732,678
5226,737,693
5240,742,679
5255,747,617
5269,751,646
5284,757,652
5299,761,677
5313,766,678
5327,772,666
5342,777,676
5357,783,668
5371,788,686
5386,793,675
5400,798,688
5415,803,694
5430,808,678
5444,814,669
5458,820,613
5473,825,658
5488,831,685
5502,836,681
5517,842,685
5531,848,693
5547,853,663
5561,860,682
5575,865,663
5590,871,667
5604,877,677
5619,883,681
5634,889,663
5648,896,655
5662,902,685
5677,908,679
5692,914,677
5706,920,673
5721,927,673
5735,933,686
5750,940,686
5765,946,693
5779,953,686
5793,960,648
5808,966,648
5823,972,684
5837,979,672
5852,986,669
5866,993,670
5881,1001,667
5897,1008,677
5912,1016,691
5927,1023,673
5943,1023,670
5959,1023,662
5975,1023,682
5990,888,682
6004,802,669
6020,0,-864
6033,0,-665
6046,0,-657
6060,0,-651
6073,4,-659
6087,10,-671
6102,16,-667
6116,21,-674
6130,27,-669
6146,31,-677
6160,35,-672
6174,40,-662
6189,43,-665
6203,47,-675
6218,50,-665
6233,54,-654
6247,56,-675
6261,58,-668
6276,61,-670
6291,63,-673
6305,65,-680
6320,66,-681
6334,67,-668
6349,68,-669
6364,69,-674
6378,69,-669
6392,69,-671
6407,69,-673
6422,69,-666
6436,69,-659
6451,68,-672
6465,67,-682
6480,66,-685
6495,64,-676
6509,63,-672
6523,62,-665
6538,60,-672
6553,58,-679
6567,57,-666
6582,56,-658
6596,54,-591
6611,52,-669
6626,50,-667
6640,48,-679
6654,46,-662
6669,44,-656
6684,42,-660
6699,39,-668
6713,36,-653
6727,35,-686
6742,32,-681
6757,30,-661
6771,26,-658
6786,23,-648
6800,20,-589
6815,17,-696
6830,15,-676
6844,11,-693
6858,8,-687
6872,5,-680
6886,2,-677
6899,0,-673
6913,0,-673
6926,0,-678
6939,0,-680
6953,0,-682
6967,0,-664
6980,0,-608
6993,307,-670
7009,459,-706
7025,515,-656
7041,1023,-672
7057,1023,-669
7073,1023,-655
7091,1023,-656
7107,1023,-676
7123,1023,-698
7140,1023,-701
7157,1018,-692
7174,1013,-696
7190,1007,-698
7206,1001,-680
7224,996,-670
